benchmark,function,loop_id,unroll_factor,loop_depth,is_innermost,has_parent_loop,num_subloops,num_basic_blocks,num_exiting_blocks,num_instructions,num_phi_nodes,num_terminator_instructions,num_loads,num_stores,num_integer_ops,num_float_ops,num_branches,num_conditional_branches,num_calls,trip_count_known,trip_count,max_trip_count_known,max_trip_count,memory_op_ratio,control_overhead_ratio,arithmetic_intensity,baseline_mean_seconds,candidate_mean_seconds,candidate_stddev_seconds,candidate_median_seconds,candidate_min_seconds,candidate_max_seconds,speedup,profitable
jacobi-2d,kernel_jacobi_2d,3.0,8.0,2.0,0.0,1.0,1.0,7.0,1.0,79.0,0.0,7.0,29.0,4.0,8.0,5.0,7.0,2.0,0.0,1.0,1298.0,1.0,1298.0,0.4177215,0.08860759,0.3939394,1.7900776604799995,1.88930527256,0.0570431896623985,1.87910518936,1.79127669036,2.01046123336,0.9474793123582684,0.0
jacobi-2d,kernel_jacobi_2d,3.0,16.0,2.0,0.0,1.0,1.0,7.0,1.0,79.0,0.0,7.0,29.0,4.0,8.0,5.0,7.0,2.0,0.0,1.0,1298.0,1.0,1298.0,0.4177215,0.08860759,0.3939394,1.7900776604799995,1.857210471,0.0414913469580062,1.85183482144,1.79265987844,1.94894798144,0.9638528795910496,0.0
jacobi-2d,kernel_jacobi_2d,4.0,2.0,3.0,1.0,1.0,0.0,3.0,1.0,67.0,0.0,3.0,26.0,2.0,6.0,5.0,3.0,1.0,0.0,1.0,1298.0,1.0,1298.0,0.4179104,0.04477612,0.3928571,1.7900776604799995,1.85977893534,0.0403646213759236,1.8558737637,1.8030378797,1.9357724317,0.9625217419471108,0.0
jacobi-2d,kernel_jacobi_2d,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,67.0,0.0,3.0,26.0,2.0,6.0,5.0,3.0,1.0,0.0,1.0,1298.0,1.0,1298.0,0.4179104,0.04477612,0.3928571,1.7900776604799995,1.7937497737600003,0.0501234771405339,1.77727666584,1.75053374284,1.93265926084,0.997952828575246,0.0
jacobi-2d,kernel_jacobi_2d,4.0,8.0,3.0,1.0,1.0,0.0,3.0,1.0,67.0,0.0,3.0,26.0,2.0,6.0,5.0,3.0,1.0,0.0,1.0,1298.0,1.0,1298.0,0.4179104,0.04477612,0.3928571,1.7900776604799995,1.82403977588,0.0332033160617797,1.81973316292,1.78648724192,1.93056511092,0.9813808252160426,0.0
jacobi-2d,kernel_jacobi_2d,4.0,16.0,3.0,1.0,1.0,0.0,3.0,1.0,67.0,0.0,3.0,26.0,2.0,6.0,5.0,3.0,1.0,0.0,1.0,1298.0,1.0,1298.0,0.4179104,0.04477612,0.3928571,1.7900776604799995,1.79606659498,0.0527946923474042,1.7764322401,1.7442053031000002,1.9576353161,0.9966655275941664,0.0
jacobi-2d,kernel_jacobi_2d,5.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,79.0,0.0,7.0,29.0,4.0,8.0,5.0,7.0,2.0,0.0,1.0,1300.0,1.0,1300.0,0.4177215,0.08860759,0.3939394,1.7900776604799995,1.8683523010000005,0.0476595196416894,1.86528156784,1.81259617884,1.97578744984,0.958104988829941,0.0
jacobi-2d,kernel_jacobi_2d,5.0,4.0,2.0,0.0,1.0,1.0,7.0,1.0,79.0,0.0,7.0,29.0,4.0,8.0,5.0,7.0,2.0,0.0,1.0,1300.0,1.0,1300.0,0.4177215,0.08860759,0.3939394,1.7900776604799995,1.81854766888,0.0583205091909918,1.79581516316,1.75072463416,1.96223837916,0.9843446455173024,0.0
jacobi-2d,kernel_jacobi_2d,5.0,8.0,2.0,0.0,1.0,1.0,7.0,1.0,79.0,0.0,7.0,29.0,4.0,8.0,5.0,7.0,2.0,0.0,1.0,1300.0,1.0,1300.0,0.4177215,0.08860759,0.3939394,1.7900776604799995,1.85995134684,0.0658190956432891,1.82812618128,1.7911519352800005,2.00966996928,0.9624325192813707,0.0
jacobi-2d,kernel_jacobi_2d,5.0,16.0,2.0,0.0,1.0,1.0,7.0,1.0,79.0,0.0,7.0,29.0,4.0,8.0,5.0,7.0,2.0,0.0,1.0,1300.0,1.0,1300.0,0.4177215,0.08860759,0.3939394,1.7900776604799995,1.8139478034600005,0.0326959485653361,1.79803619446,1.78008279046,1.91481690946,0.9868407773727174,0.0
jacobi-2d,kernel_jacobi_2d,6.0,2.0,3.0,1.0,1.0,0.0,3.0,1.0,67.0,0.0,3.0,26.0,2.0,6.0,5.0,3.0,1.0,0.0,1.0,1300.0,1.0,1300.0,0.4179104,0.04477612,0.3928571,1.7900776604799995,1.8439679003200005,0.0368212483423057,1.8280936398000005,1.8004849658000002,1.9560792368,0.9707748492635644,0.0
jacobi-2d,kernel_jacobi_2d,6.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,67.0,0.0,3.0,26.0,2.0,6.0,5.0,3.0,1.0,0.0,1.0,1300.0,1.0,1300.0,0.4179104,0.04477612,0.3928571,1.7900776604799995,1.8329980484000004,0.1220317725291362,1.7982497377200002,1.76779572572,2.37405144972,0.976584597044462,0.0
jacobi-2d,kernel_jacobi_2d,6.0,8.0,3.0,1.0,1.0,0.0,3.0,1.0,67.0,0.0,3.0,26.0,2.0,6.0,5.0,3.0,1.0,0.0,1.0,1300.0,1.0,1300.0,0.4179104,0.04477612,0.3928571,1.7900776604799995,1.85606486782,0.063758695126804,1.83911377778,1.77119450678,2.00190231478,0.9644477903310008,0.0
jacobi-2d,kernel_jacobi_2d,6.0,16.0,3.0,1.0,1.0,0.0,3.0,1.0,67.0,0.0,3.0,26.0,2.0,6.0,5.0,3.0,1.0,0.0,1.0,1300.0,1.0,1300.0,0.4179104,0.04477612,0.3928571,1.7900776604799995,1.8203835098,0.0759953623159538,1.78932334816,1.76122359616,2.0459405801600004,0.9833519425127458,0.0
jacobi-2d,print_array,7.0,2.0,1.0,0.0,0.0,1.0,9.0,1.0,41.0,0.0,9.0,15.0,3.0,5.0,0.0,9.0,3.0,2.0,1.0,1300.0,1.0,1300.0,0.4390244,0.2195122,0.2777778,1.7900776604799995,1.87718434628,0.0432443064485118,1.8697544284,1.8209803514,2.0188818544,0.9535971595050752,0.0
jacobi-2d,print_array,7.0,4.0,1.0,0.0,0.0,1.0,9.0,1.0,41.0,0.0,9.0,15.0,3.0,5.0,0.0,9.0,3.0,2.0,1.0,1300.0,1.0,1300.0,0.4390244,0.2195122,0.2777778,1.7900776604799995,1.82205709786,0.0346657085164889,1.8173724285,1.7595846515,1.9106528595,0.9824487183098928,0.0
jacobi-2d,print_array,7.0,8.0,1.0,0.0,0.0,1.0,9.0,1.0,41.0,0.0,9.0,15.0,3.0,5.0,0.0,9.0,3.0,2.0,1.0,1300.0,1.0,1300.0,0.4390244,0.2195122,0.2777778,1.7900776604799995,1.8830255698000005,0.0333968557398534,1.872231775,1.827362193,1.959893414,0.9506390615131832,0.0
jacobi-2d,print_array,7.0,16.0,1.0,0.0,0.0,1.0,9.0,1.0,41.0,0.0,9.0,15.0,3.0,5.0,0.0,9.0,3.0,2.0,1.0,1300.0,1.0,1300.0,0.4390244,0.2195122,0.2777778,1.7900776604799995,1.9070941736,0.0402636228659593,1.90567943548,1.83115795848,2.00538655348,0.9386414605320148,0.0
jacobi-2d,print_array,8.0,2.0,2.0,1.0,1.0,0.0,5.0,1.0,30.0,0.0,5.0,12.0,1.0,4.0,0.0,5.0,2.0,2.0,1.0,1300.0,1.0,1300.0,0.4333333,0.1666667,0.3076923,1.7900776604799995,1.90057703558,0.0257729739622301,1.90304593234,1.85923690634,1.95868772134,0.9418600914188784,0.0
jacobi-2d,print_array,8.0,4.0,2.0,1.0,1.0,0.0,5.0,1.0,30.0,0.0,5.0,12.0,1.0,4.0,0.0,5.0,2.0,2.0,1.0,1300.0,1.0,1300.0,0.4333333,0.1666667,0.3076923,1.7900776604799995,1.94043903096,0.0533315427436471,1.94014526224,1.86657959224,2.07260080124,0.9225116748936906,0.0
jacobi-2d,print_array,8.0,8.0,2.0,1.0,1.0,0.0,5.0,1.0,30.0,0.0,5.0,12.0,1.0,4.0,0.0,5.0,2.0,2.0,1.0,1300.0,1.0,1300.0,0.4333333,0.1666667,0.3076923,1.7900776604799995,1.8422921456200003,0.04343337000812,1.83292647298,1.7965565519800002,1.95476123998,0.97165786910391,0.0
jacobi-2d,print_array,8.0,16.0,2.0,1.0,1.0,0.0,5.0,1.0,30.0,0.0,5.0,12.0,1.0,4.0,0.0,5.0,2.0,2.0,1.0,1300.0,1.0,1300.0,0.4333333,0.1666667,0.3076923,1.7900776604799995,1.8920853324200004,0.0518849818934269,1.87907369394,1.82027613394,1.99755573894,0.9460871715497464,0.0
